Ship to ID,Sold to ID,R12 Segment (Ship to ID),R12 Segment (Sold to ID),R13-24 Segment (Sold to ID),R25 - 36 Segment (Sold to ID),Sales Rep Name,Fleet Size,R12 Wallet Size (Aftermarket),Ship to Name,Sold to Name,Address,City,Zip Code,County State,HYG Preferred Brand,New Equip R36 Revenue,Used Equip R36 Revenue,Parts Revenue R12,Service Revenue R12 (Includes GM),Parts & Service Revenue R12,Rental Revenue R12,Allied Equipment Revenue R12,Revenue Rolling 12 Months - Aftermarket,Revenue Rolling 13 - 24 Months - Aftermarket,Revenue Rolling 25 - 36 Months - Aftermarket,Revevnue Rolling 25 -36 Months - AftermarketR12 Aftermarket Revenue Change,Dealer Branch,Industry Segment,Industry Description
AD0000003,BP0003791,A3,D3,D3,D3,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",LEMAN ENGINEERING,701 NAVCO DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,"$1,831 ","$404,776 ","$406,607 ",$0 ,$0 ,"$406,607 ","$116,744 ","$59,842 ","$289,862 ",,,
AD0006305,BP0003913,D3,D3,D3,D3,7-Territory,,,HOME DEPOT #2034,HOME DEPOT #2034,311 SAGAMORE PKWY N,LAFAYETTE,47904,Tippecanoe IN,,$0 ,$0 ,$0 ,"$1,617 ","$1,617 ",$0 ,$0 ,"$1,617 ","$1,114 ",$811 ,$503 ,,,
AD0006436,BP0003982,D3,D3,D3,D3,3-Territory,,,ANTIQUE CANDLE CO,ANTIQUE CANDLE CO,1611 SCHUYLER AVENUE,LAFAYETTE,47904,Tippecanoe IN,,$0 ,$0 ,$0 ,$272 ,$272 ,$0 ,$0 ,$272 ,$420 ,$671 ,($148),,,
AD0007367,BP0004472,D3,D3,D2,P,3-Territory,,,ALLOY CUSTOM PRODUCT LLC,ALLOY CUSTOM PRODUCT LLC,9701 OLD ST RD 25N,LAFAYETTE,47905,Tippecanoe IN,,"$10,325 ",$0 ,$394 ,$0 ,$394 ,$0 ,$0 ,$394 ,"$6,484 ",$0 ,"($6,090)",,,
AD0007609,BP0004577,D3,D3,D3,P,3-Territory,,,HANSEN ESTATE,HANSEN ESTATE,1100 E 510S,LAFAYETTE,47909,Tippecanoe IN,,$0 ,$0 ,$0 ,"$1,505 ","$1,505 ",$0 ,$0 ,"$1,505 ","$1,926 ",$0 ,($421),,,
AD0007629,BP0004587,P,D3,D3,P,7-Territory,,,FRANCISCAN,SIMON HEGELE HEALTHCARE SOLUTIONS G,1701 S CREASY LANE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$400 ,$0 ,($400),,,
AD0007662,BP0004602,D3,D3,P,P,3-Territory,,,LINEAGE LOGISTICS,LINEAGE LOGISTICS,3440 CONCORD ROAD,LAFAYETTE,47905,Tippecanoe IN,,$0 ,"$40,450 ",$0 ,$814 ,$814 ,"$3,906 ",$0 ,"$4,720 ",$0 ,$0 ,"$4,720 ",,,
AD0000003,BP0004690,A3,D3,D3,P,3-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",DENNYS BODY SHOP LLC,701 NAVCO DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,"$1,831 ","$404,776 ","$406,607 ",$0 ,$0 ,"$406,607 ","$116,744 ","$59,842 ","$289,862 ",,,
AD0007848,BP0004690,D3,D3,D3,P,3-Territory,,,DENNYS BODY SHOP LLC,DENNYS BODY SHOP LLC,115 FARABEE DRIVE S,LAFAYETTE,47905,Tippecanoe IN,,"$8,085 ",$0 ,$0 ,"$1,792 ","$1,792 ",$0 ,$0 ,"$1,792 ","$1,718 ",$0 ,$74 ,,,
AD0007879,BP0004707,D3,D3,D3,P,3-Territory,,,NEW CONCEPT INC,NEW CONCEPT INC,511 N EARL AVENUE,LAFAYETTE,47904,Tippecanoe IN,,$0 ,$0 ,$0 ,"$2,449 ","$2,449 ",$0 ,$0 ,"$2,449 ",$760 ,$0 ,"$1,689 ",,,
AD0007988,BP0004762,D3,D3,D3,P,3-Territory,,,TOPSHELF WOOD PACKAGING,TOPSHELF WOOD PACKAGING,3420 FAIRFIELD COURT,LAFAYETTE,47909,Tippecanoe IN,,$0 ,$0 ,$0 ,"$2,169 ","$2,169 ",$0 ,$0 ,"$2,169 ",$892 ,$0 ,"$1,277 ",,,
AD0000003,BP0004785,A3,D3,D3,P,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",WEBB EQUIPMENT COMPANY INC,701 NAVCO DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,"$1,831 ","$404,776 ","$406,607 ",$0 ,$0 ,"$406,607 ","$116,744 ","$59,842 ","$289,862 ",,,
AD0008066,BP0004793,D3,D3,D2,P,3-Territory,,,4K/FDS LLC,4K/FDS LLC,3430 MAPLE POINT DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,($290),$333 ,$43 ,$0 ,$0 ,$43 ,"$1,027 ",$0 ,($984),,,
AD0008180,BP0004853,D3,D3,P,P,3-Territory,,,GREATER LAFAYETTE PUBLIC TRANSPORTA,GREATER LAFAYETTE PUBLIC TRANSPORTA,1250 CANAL ROAD,LAFAYETTE,47904,Tippecanoe IN,,$0 ,$0 ,$0 ,"$3,643 ","$3,643 ",$0 ,$0 ,"$3,643 ",$0 ,$0 ,"$3,643 ",,,
AD0008362,BP0004926,D3,D3,P,P,7-Territory,,,SERCO INC,SERCO INC,3419 RASCAL DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,"$2,852 ","$2,852 ",$0 ,$0 ,"$2,852 ",$0 ,$0 ,"$2,852 ",,,
AD0008395,BP0004941,D3,D3,P,P,3-Territory,,,IN SPACE LLC,IN SPACE LLC,820 ROBERTS STREET,LAFAYETTE,47904,Tippecanoe IN,,$0 ,$0 ,$0 ,$467 ,$467 ,$0 ,$0 ,$467 ,$0 ,$0 ,$467 ,,,
AD0008501,BP0004986,D3,D3,P,P,1-Territory,,,QUALITY SUPPLY & TOOL COMPANY INC,QUALITY SUPPLY & TOOL COMPANY INC,3515 COLEMAN COURT,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,"$1,040 ","$1,040 ",$0 ,$0 ,"$1,040 ",$0 ,$0 ,"$1,040 ",,,
AD0000003,BP0004994,A3,D3,P,P,3-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",KRULIK TRUCKING LLC,701 NAVCO DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,"$1,831 ","$404,776 ","$406,607 ",$0 ,$0 ,"$406,607 ","$116,744 ","$59,842 ","$289,862 ",,,
AD0008575,BP0005016,D3,D3,P,P,3-Territory,,,BOBCAT OF LAFAYETTE,BOBCAT OF LAFAYETTE,2616 S BECK LANE,LAFAYETTE,47909,Tippecanoe IN,,$0 ,$0 ,$922 ,$0 ,$922 ,$0 ,$0 ,$922 ,$0 ,$0 ,$922 ,,,
AD0000003,BP0005030,A3,D3,P,P,6-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",KINSLER FARMS,701 NAVCO DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,"$1,831 ","$404,776 ","$406,607 ",$0 ,$0 ,"$406,607 ","$116,744 ","$59,842 ","$289,862 ",,,
AD0008608,BP0005034,D3,D3,P,P,1-Territory,,,SURPLUS CITY LLC,SURPLUS CITY LLC,3709 US HWY 52S,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$471 ,$471 ,$0 ,$0 ,$471 ,$0 ,$0 ,$471 ,,,
AD0000003,BP0005042,A3,D3,P,P,3-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",J&J FARMS AND AG SERVICES LLC,701 NAVCO DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,"$1,831 ","$404,776 ","$406,607 ",$0 ,$0 ,"$406,607 ","$116,744 ","$59,842 ","$289,862 ",,,
AD0004884,BP0005053,D3,D3,P,P,3-Territory,,,FLEETCO INC,FLEETCO INC,5374 E 450 S,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,"$1,291 ","$1,291 ","$5,297 ",$0 ,"$6,587 ",$0 ,$0 ,"$6,587 ",,,
AD0008660,BP0005063,D3,D3,P,P,3-Territory,,,DREW CORPORATION,DREW CORPORATION,1400 TEAL RD,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$473 ,$473 ,$268 ,$0 ,$740 ,$0 ,$0 ,$740 ,,,
AD0000532,BP0000437,P,P,P,D3,3-Territory,,,"STEINER ENTERPRISES, INC.","STEINER ENTERPRISES, INC.",3532 COLMAN COURT,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$560 ,$0 ,,,
AD0004638,BP0000439,P,P,P,D3,3-Territory,,,DILDEN BROS WELL DRILLING,DILDEN BROS WELL DRILLING,833 TWYCKENHAM BLVD,LAFAYETTE,47909,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$337 ,$0 ,,,
AD0000550,BP0000455,P,P,P,D3,7-Territory,,,WAL MART #3851,WAL MART #3851,2347 VETERANS MEMORIAL PKWY S,LAFAYETTE,47909,Tippecanoe IN,,$100 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,566 ",$0 ,,,
AD0000589,BP0000494,P,P,D3,P,3-Territory,,,ABBOTTS PRECISION COLLISON,ABBOTTS PRECISION COLLISON,388 FARABEE DR,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$671 ,$0 ,($671),,,
AD0000602,BP0000507,P,P,D3,P,3-Territory,,,H & H ENTERPRISES,H & H ENTERPRISES,3201 DONNA DR,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$399 ,$0 ,($399),,,
AD0000723,BP0000628,P,P,D3,P,3-Territory,,,THROCKMORTON PURDUE AG CENTER,THROCKMORTON PURDUE AG CENTER,8343 US HWY 231 S,LAFAYETTE,47909,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,278 ",$0 ,"($1,278)",,,
AD0000003,BP0000898,A3,P,D3,P,3-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",SUPERIOR STRUCTURES,701 NAVCO DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,"$1,831 ","$404,776 ","$406,607 ",$0 ,$0 ,"$406,607 ","$116,744 ","$59,842 ","$289,862 ",,,
AD0000993,BP0000898,P,P,D3,P,3-Territory,,,SUPERIOR STRUCTURES,SUPERIOR STRUCTURES,717 FARABEE COURT,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$319 ,$0 ,($319),,,
AD0001055,BP0000960,P,P,D3,D3,3-Territory,,,HERRENS TWIN CITY MOVING,HERRENS TWIN CITY MOVING,2715 SCHUYLER AVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,121 ",$102 ,"($1,121)",,,
AD0001089,BP0000994,P,P,D3,D3,3-Territory,,,ONE SOURCE,ONE SOURCE,2835 CONCORD RD,LAFAYETTE,47909,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,375 ","$1,056 ","($1,375)",,,
AD0001187,BP0001092,P,P,P,D3,3-Territory,,,CREATIVE FLOOR,CREATIVE FLOOR,229 N FARABEE DR,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,076 ",$0 ,,,
AD0001455,BP0001360,P,P,P,D3,3-Territory,,,LAFAYETTE QUALITY PRODUCT,LAFAYETTE QUALITY PRODUCT,111 FARABEE DR,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,375 ",$0 ,,,
AD0007233,BP0001573,P,P,P,D3,1-Territory,,,BONE DRY ROOFING,BONE DRY ROOFING,1250 S CREASY LANE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$423 ,$0 ,,,
AD0001776,BP0001681,P,P,D3,D3,3-Territory,,,A FIRE'S PLACE,A FIRE'S PLACE,435 FARABEE DR S,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$194 ,$176 ,($194),,,
AD0001910,BP0001815,P,P,P,D3,3-Territory,,,HIGH TIDE EXPRESS,HIGH TIDE EXPRESS,4313 STERGEN DR,LAFAYETTE,47909,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$681 ,$0 ,,,
AD0005774,BP0002029,P,P,P,D3,3-Territory,,,D & R GARDENS,D & R GARDENS,101 CREASY,LAFAYETTE,47903,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$262 ,$0 ,,,
AD0000003,BP0002038,A3,P,D3,D3,3-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",PURDUE UNIVERSITY-AEROSPA,701 NAVCO DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,"$1,831 ","$404,776 ","$406,607 ",$0 ,$0 ,"$406,607 ","$116,744 ","$59,842 ","$289,862 ",,,
AD0002152,BP0002057,P,P,P,D3,7-Territory,,,BUCKLES FEED,BUCKLES FEED,220 S 4TH,LAFAYETTE,47902,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$388 ,$0 ,,,
AD0002154,BP0002059,P,P,C3,B3,3-Territory,,,RYDER INTEGRATED LOGISTICS/SUBARU,RYDER INTEGRATED LOGISTICS/SUBARU,3701 DAVID HOWARTH DRIVE,LAFAYETTE,47909,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$20,166 ","$109,331 ","($20,166)",,,
AD0005851,BP0002066,P,P,D3,D3,3-Territory,,,TRI-ESCO,TRI-ESCO,3221 IMPERIAL PKWY,LAFAYETTE,47909,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$139 ,$286 ,($139),,,
AD0000003,BP0002072,A3,P,D3,P,3-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",SDF FARMS,701 NAVCO DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,"$1,831 ","$404,776 ","$406,607 ",$0 ,$0 ,"$406,607 ","$116,744 ","$59,842 ","$289,862 ",,,
AD0002167,BP0002072,P,P,D3,P,3-Territory,,,SDF FARMS,SDF FARMS,4701 S 250 WEST,LAFAYETTE,47909,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,360 ",$0 ,"($2,360)",,,
AD0002193,BP0002098,P,P,D3,P,3-Territory,,,CITY OF LAFAYETTE,CITY OF LAFAYETTE,20 N. 6TH ST,LAFAYETTE,47901,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$19 ,$0 ,($19),,,
AD0002199,BP0002104,P,P,D3,D3,3-Territory,,,LA TAPATIA,LA TAPATIA,3100 CINCINNATI ST,LAFAYETTE,47904,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$95 ,$95 ,($95),,,
AD0000003,BP0002114,A3,P,D3,D3,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",IKORCC/JATF WARSAW CAMPUS,701 NAVCO DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,"$1,831 ","$404,776 ","$406,607 ",$0 ,$0 ,"$406,607 ","$116,744 ","$59,842 ","$289,862 ",,,
AD0005897,BP0002114,P,P,D3,D3,7-Territory,,,IKORCC/JATF LAFAYETTE CAM,IKORCC/JATF WARSAW CAMPUS,2953 SOUTH CREASY LANE,LAFAYETTE,47903,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$637 ,$171 ,($637),,,
AD0002228,BP0002133,P,P,P,D3,3-Territory,,,RADIAN RESEARCH,RADIAN RESEARCH,3852 FORTUNE DR,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$343 ,$0 ,,,
AD0004391,BP0002282,P,P,D3,D3,7-Territory,,,SOUTHWIRE COLEMAN CABLE,SOUTHWIRE COMPANY,3400 UNION ST,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$853 ,$432 ,($853),,,
AD0002993,BP0002410,C1,P,P,D3,3-Territory,,,307 CORPORATION,DIAMOND BACK GUTTER COVER,4464 VETERANS MEMORIAL PKWY S,LAFAYETTE,47905,Tippecanoe IN,,"$375,406 ",$0 ,"$2,083 ","$22,230 ","$24,312 ","$10,795 ",$0 ,"$35,107 ","$23,848 ","$22,683 ","$11,259 ",,,
AD0002505,BP0002410,P,P,P,D3,3-Territory,,,DIAMOND BACK GUTTER COVER,DIAMOND BACK GUTTER COVER,1500 CINCINNATI ST,LAFAYETTE,47904,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$481 ,$0 ,,,
AD0002598,BP0002503,P,P,D3,P,3-Territory,,,LAFAYETTE POWDER COATING,LAFAYETTE POWDER COATING,6247 N 775E,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,322 ",$0 ,"($2,322)",,,
AD0002634,BP0002539,P,P,D3,P,3-Territory,,,FAIRMOUNT DOOR,FAIRMOUNT DOOR,1453 INDUSTRIAL DR,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$3,056 ",$0 ,"($3,056)",,,
AD0002643,BP0002548,P,P,P,D3,3-Territory,,,KELLY CONSTRUCTION,KELLY CONSTRUCTION,PO BOX 4158,LAFAYETTE,47903,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$484 ,$0 ,,,
AD0002707,BP0002612,P,P,P,D3,3-Territory,,,MICHAEL TEXTILES,MICHAEL TEXTILES,1600 CANAL RD,LAFAYETTE,47904,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$241 ,$0 ,,,
AD0002721,BP0002626,P,P,D3,D2,3-Territory,,,MAXIMUS LOGISTICS SOLUTIONS LLC,MAXIMUS LOGISTICS SOLUTIONS LLC,3535 BRADY LANE,LAFAYETTE,47909,Tippecanoe IN,,$0 ,"$15,500 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,187 ","$4,264 ","($2,187)",,,
AD0005355,BP0002626,P,P,D3,D2,3-Territory,,,MAXIMUS LOGISTICS SOLUTIONS LLC,MAXIMUS LOGISTICS SOLUTIONS LLC,3535 BRADY LANE,LAFAYETTE,47909,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$897 ,$0 ,,,
AD0002821,BP0002726,P,P,P,D3,3-Territory,,,ABC SUPPLY CO INC #642,ABC SUPPLY CO INC #642,3400 CONCORD RD,LAFAYETTE,47909,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$75 ,$0 ,,,
AD0002967,BP0002872,C3,P,P,D3,3-Territory,,,WIESE PLANNING & ENGR,WIESE PLANNING & ENGR,3119 OLYMPIA DRIVE,LAFAYETTE,47909,Tippecanoe IN,,"$186,469 ",$0 ,"$18,000 ",$0 ,"$18,000 ",$0 ,$0 ,"$18,000 ","$6,732 ","$11,697 ","$11,268 ",,,
AD0002979,BP0002884,P,P,D3,D3,3-Territory,,,INDUSTRIAL PLATING,INDUSTRIAL PLATING,120 N 36TH ST,LAFAYETTE,47903,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$693 ,"$3,857 ",($693),,,
AD0000003,BP0002903,A3,P,P,D3,3-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",MULHAUPT'S,701 NAVCO DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,"$1,831 ","$404,776 ","$406,607 ",$0 ,$0 ,"$406,607 ","$116,744 ","$59,842 ","$289,862 ",,,
AD0006186,BP0002903,P,P,P,D3,3-Territory,,,MULHAUPT'S,MULHAUPT'S,526 N EARL AVENUE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,526 ",$0 ,,,
AD0004095,BP0002956,P,P,D3,D3,7-Territory,,,UNITED PARCEL SERVICE,UPS WORLD HEADQUARTERS,117 NORTH 36TH ST,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,495 ","$1,664 ","($2,495)",,,
AD0003085,BP0002988,P,P,D3,P,3-Territory,,,ACE FIRE PROTECTION,ACE FIRE PROTECTION,706 NAVCO DR,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$239 ,$0 ,($239),,,
AD0003758,BP0003661,P,P,P,D3,7-Territory,,,TIPPECANOE COUNTY TREASURER,TIPPECANOE COUNTY TREASURER,20 N 3RD STREET,LAFAYETTE,47901,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,508 ",$0 ,,,
AD0005982,BP0003661,P,P,P,D3,7-Territory,,,TIPPECANOE COUNTY FAIRGROUNDS,TIPPECANOE COUNTY TREASURER,1406 TEAL ROAD,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"($1,614)","$1,883 ","$1,614 ",,,
AD0007043,BP0003739,P,P,P,C3,5-Territory,,,DOLLAR GENERAL,PRIME MECHANICAL,3215 S. 18TH ST,LAFAYETTE,47909,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$605 ,$0 ,,,
AD0005776,BP0003821,B2,P,P,P,7-Territory,,,DANA/FAIRFIELD,TOTAL FLEET SOLUTIONS,2309 CONCORD RD,LAFAYETTE,47909,Tippecanoe IN,,$0 ,$0 ,"$1,929 ","$148,421 ","$150,350 ","$43,279 ",$0 ,"$193,629 ","$218,258 ","$113,000 ","($24,628)",,,
AD0005839,BP0003843,P,P,D3,D3,6-Territory,,,ELECTRIC PLUS,ELECTRIC PLUS INC,512 MORELAND DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$830 ,$793 ,($830),,,
AD0000003,BP0003901,A3,P,D3,P,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",GRAND INDUSTRIAL LLC,701 NAVCO DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,"$1,831 ","$404,776 ","$406,607 ",$0 ,$0 ,"$406,607 ","$116,744 ","$59,842 ","$289,862 ",,,
AD0006549,BP0004047,P,P,P,D3,3-Territory,,,BRIN INDUSTRIES LLC,BRIN INDUSTRIES LLC,3477 SOUTH STREET,LAFAYETTE,47905,Tippecanoe IN,,$0 ,"$11,984 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,873 ",$0 ,,,
AD0006624,BP0004095,P,P,P,D3,3-Territory,,,BOB ROHRMAN SUBARU,BOB ROHRMAN SUBARU,3900 SOUTH STREET,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$195 ,$0 ,,,
AD0006625,BP0004095,P,P,P,D3,3-Territory,,,BOB ROHRMAN SUBARU,BOB ROHRMAN SUBARU,1600 S CREASY LANE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$914 ,$0 ,,,
AD0006844,BP0004154,P,P,D3,P,7-Territory,,,SOURCE LOGISTICS INC,SOURCE LOGISTICS INC,3440 CONCORD RD,LAFAYETTE,47909,Tippecanoe IN,,"$12,417 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$4,519 ",$0 ,"($4,519)",,,
AD0006761,BP0004159,P,P,D3,D3,3-Territory,,,BOILER HEATING AND COOLING,BOILER HEATING AND COOLING,86 CREASY  COURT,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$425 ,"$1,908 ",($425),,,
AD0000003,BP0004214,A3,P,P,D3,3-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",MIRANDAS AUTO,701 NAVCO DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,"$1,831 ","$404,776 ","$406,607 ",$0 ,$0 ,"$406,607 ","$116,744 ","$59,842 ","$289,862 ",,,
AD0000003,BP0004360,A3,P,C3,D3,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",KELLEY ENGINEERING LLC,701 NAVCO DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,"$1,831 ","$404,776 ","$406,607 ",$0 ,$0 ,"$406,607 ","$116,744 ","$59,842 ","$289,862 ",,,
AD0000003,BP0004390,A3,P,P,D3,6-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",UNION AG LLC,701 NAVCO DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,"$1,831 ","$404,776 ","$406,607 ",$0 ,$0 ,"$406,607 ","$116,744 ","$59,842 ","$289,862 ",,,
AD0007219,BP0004402,P,P,D3,D3,3-Territory,,,ALL PHASE ELECTRIC,ALL PHASE ELECTRIC,1660 KEPNER DRIVE,LAFAYETTE,47905,Tippecanoe IN,,"$7,607 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$444 ,$411 ,($444),,,
AD0007283,BP0004431,P,P,P,D3,3-Territory,,,LAFAYETTE HABITAT RESTORE,LAFAYETTE HABITAT RESTORE,3815 FORTUNE DRIVE,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$1,733 ",$0 ,,,
AD0007403,BP0004490,P,P,D3,D3,7-Territory,,,TRACTOR SUPPLY #121,QUALITY EQUIPMENT MANAGEMENT,4841 STATE ROAD 38E,LAFAYETTE,47905,Tippecanoe IN,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$958 ,$0 ,,,
