Ship to ID,Sold to ID,R12 Segment (Ship to ID),R12 Segment (Sold to ID),R13-24 Segment (Sold to ID),R25 - 36 Segment (Sold to ID),Sales Rep Name,Fleet Size,R12 Wallet Size (Aftermarket),Ship to Name,Sold to Name,Address,City,Zip Code,County State,HYG Preferred Brand,New Equip R36 Revenue,Used Equip R36 Revenue,Parts Revenue R12,Service Revenue R12 (Includes GM),Parts & Service Revenue R12,Rental Revenue R12,Allied Equipment Revenue R12,Revenue Rolling 12 Months - Aftermarket,Revenue Rolling 13 - 24 Months - Aftermarket,Revenue Rolling 25 - 36 Months - Aftermarket,Revevnue Rolling 25 -36 Months - AftermarketR12 Aftermarket Revenue Change,Dealer Branch,Industry Segment,Industry Description
AD0000543,BP0000448,C2,C2,C2,C2,7-Territory,,,LOWES #2319,LOWES #2319,4444 S EMERSON AVENUE,INDIANAPOLIS,46203,Marion IN,,$1900,$0,$0,$23348,$23348,$3879,$0,$27227,$48560,$40815,($21333),,,
AD0000001,BP0000541,A3,C2,D2,D2,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",TRADER JOES #670,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000636,BP0000541,C2,C2,D2,D2,7-Territory,,,TRADER JOES #670,TRADER JOES #670,2902 WEST 86th ST,INDIANAPOLIS,46268,Marion IN,,$0,$0,$0,$9853,$9853,$2618,$0,$12471,$1411,$1237,$11061,,,
AD0000001,BP0000721,A3,C2,C2,C2,1-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",BEST ONE OF INDY,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000816,BP0000721,C2,C2,C2,C2,1-Territory,,,BEST ONE OF INDY,BEST ONE OF INDY,9302 E 30TH ST,INDIANAPOLIS,46229,Marion IN,,$0,$0,$272,$14494,$14766,$0,$0,$14766,$15187,$5621,($421),,,
AD0000001,BP0000924,A3,C2,D1,C1,2-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",CARGOLOOP,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0001019,BP0000924,D3,C2,D1,C1,2-Territory,,,CARGOLOOP,CARGOLOOP,10333 N MERIDIAN STREET,INDIANAPOLIS,46290,Hamilton IN,,$0,$0,$441,$240,$681,$0,$0,$681,$12000,$0,($11319),,,
AD0004994,BP0000944,P,C2,B1,A1,7-Territory,,,BCS RECYCLING SPECIALIST,BCS RECYCLING SPECIALIST,7951 ZIONSVILLE RD,INDIANAPOLIS,46268,Marion IN,,$0,$0,$0,$0,$0,$0,$0,$0,$18220,$93183,($18220),,,
AD0004997,BP0000944,P,C2,B1,A1,7-Territory,,,BCS,BCS RECYCLING SPECIALIST,5045 W 79TH STREET,INDIANAPOLIS,46268,Marion IN,,$0,$0,$0,$0,$0,$0,$0,$0,$607,$51800,($607),,,
AD0000001,BP0001035,A3,C2,D1,C1,1-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",FACADETEK,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0001130,BP0001035,C2,C2,D1,C1,1-Territory,,,FACADETEK,FACADETEK,5110 WEST 76TH ST,INDIANAPOLIS,46268,Marion IN,,$90416,$0,$0,$9835,$9835,$1391,$0,$11226,$4954,$12235,$6272,,,
AD0001395,BP0001300,C2,C2,D2,D1,1-Territory,,,TRANSTEX LLC,TRANSTEX LLC,8219 NORTHWEST BLVD,INDIANAPOLIS,46278,Marion IN,,$72641,$34803,$0,$1962,$1962,$10800,$0,$12762,$9712,$2711,$3051,,,
AD0000001,BP0001610,A3,C2,C2,C1,1-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",FRONTIER PAPER & PACKAGIN,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0001705,BP0001610,C2,C2,C2,C1,1-Territory,,,FRONTIER PAPER & PACKAGIN,FRONTIER PAPER & PACKAGIN,2000 EXECUTIVE DR,INDIANAPOLIS,46241,Marion IN,,$27358,$0,$6775,$10064,$16839,$3478,$0,$20317,$17740,$27559,$2577,,,
AD0000001,BP0001664,A3,C2,C2,P,4-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",CASTILLO,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0001858,A3,C2,C2,C2,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",MENARDS #3363,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0001898,A3,C2,C2,C2,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",LOWES DISTRIBUTION #992,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0001924,A3,C2,C1,C1,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",CLEVELAND-CLIFFS TUBULAR COMPONENTS,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0001947,A3,C2,C2,C2,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",LOWES #215,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0001991,A3,C2,C1,C1,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",STEEL DYNAMICS HEARTLAND,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0002094,A3,C2,C2,D2,3-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",CUSTOM BUILDING PRODUCTS,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0002178,A3,C2,C1,C1,1-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",MAJOR TOOL,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0002273,BP0002178,C3,C2,C1,C1,1-Territory,,,MAJOR TOOL,MAJOR TOOL,1458 E 19TH ST,INDIANAPOLIS,46218,Marion IN,,$0,$0,$1068,$23081,$24149,$0,$0,$24149,$29438,$16789,($5290),,,
AD0004050,BP0002178,C3,C2,C1,C1,1-Territory,,,MAJOR TOOL,MAJOR TOOL,2045 DR ANDREW BROWN AVE,INDIANAPOLIS,46202,Marion IN,,$60000,$0,$0,$15315,$15315,$0,$0,$15315,$25754,$24380,($10439),,,
AD0000001,BP0002200,A3,C2,C1,C1,6-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",HERITAGE ENVIRONMENTAL,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0002295,BP0002200,C2,C2,C1,C1,6-Territory,,,HERITAGE ENVIRONMENTAL,HERITAGE ENVIRONMENTAL,7901 WEST MORRIS ST,INDIANAPOLIS,46231,Marion IN,,$0,$29550,$1512,$19252,$20764,$12350,$0,$33114,$26826,$29925,$6288,,,
AD0004141,BP0002200,P,C2,C1,C1,6-Territory,,,HERITAGE ENVIRONMENTAL,HERITAGE ENVIRONMENTAL,1626 RESEARCH WAY,INDIANAPOLIS,46241,Marion IN,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$22260,$0,,,
AD0000001,BP0002252,A3,C2,C2,C1,3-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",WABASH NATIONAL,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0002381,BP0002286,C3,C2,C2,C1,1-Territory,,,DXL 3PL LLC,DXL 3PL LLC,5021 W 81ST ST,INDIANAPOLIS,46268,Marion IN,,$0,$0,$0,$72,$72,$13840,$0,$13912,$13840,$11112,$72,,,
AD0008411,BP0002286,P,C2,C2,C1,1-Territory,,,DXL 3PL LLC,DXL 3PL LLC,7520 GEORGETOWN ROAD,INDIANAPOLIS,46268,Marion IN,,$142272,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,,
AD0000001,BP0002302,A3,C2,C2,C2,4-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",DUAL TECH,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0002323,A3,C2,C2,C1,2-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",AMTRAK,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0004573,BP0002323,P,C2,C2,C1,2-Territory,,,AMTRAK RECEIVING DEPT,AMTRAK,6220 CHURCHMAN BYPASS,INDIANAPOLIS,46203,Marion IN,,$0,$0,$0,$0,$0,$0,$0,$0,$869,$0,($869),,,
AD0000001,BP0002499,A3,C2,B2,C1,6-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",SKJODT BARRETT CONTRACT,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0002512,A3,C2,B2,C2,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",REHRIG PACIFIC COMPANY,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0002523,A3,C2,B1,A1,1-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",HOOSIER FREIGHT & WHSNG,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0005107,BP0002523,C3,C2,B1,A1,1-Territory,,,HOOSIER FREIGHT & WHSNG,HOOSIER FREIGHT & WHSNG,3300 N FRANKLIN RD,INDIANAPOLIS,46226,Marion IN,,$0,$16692,$0,$0,$0,$66100,$0,$66100,$120270,$153256,($54169),,,
AD0002618,BP0002523,P,C2,B1,A1,1-Territory,,,HOOSIER FREIGHT & WHSNG,HOOSIER FREIGHT & WHSNG,221 S FRANKLIN RD,INDIANAPOLIS,46219,Marion IN,,$16709,$0,$0,$0,$0,$0,$0,$0,$0,$12102,$0,,,
AD0006063,BP0002523,P,C2,B1,A1,1-Territory,,,INDY HANGER,HOOSIER FREIGHT & WHSNG,3333 N FRANKLIN RD,INDIANAPOLIS,46226,Marion IN,,$0,$0,$0,$0,$0,$0,$0,$0,$1626,$0,($1626),,,
AD0000001,BP0002639,A3,C2,C1,C1,5-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",HERITAGE PRODUCTS INC,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0005398,BP0002649,C3,C2,D2,D2,1-Territory,,,IGNITION ARTS LLC,IGNITION ARTS LLC,3171 KIRKBRIDE WAY,INDIANAPOLIS,46222,Marion IN,,$0,$0,$0,$4558,$4558,$6400,$0,$10958,$8854,$2425,$2104,,,
AD0002744,BP0002649,D3,C2,D2,D2,1-Territory,,,IGNITION ARTS LLC,IGNITION ARTS LLC,5868 EAST 71ST ST,INDIANAPOLIS,46220,Marion IN,,$0,$0,$157,$0,$157,$800,$0,$957,$0,$0,$957,,,
AD0000001,BP0002779,A3,C2,B2,B2,4-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",NORTH VERNON INDUSTRY CORP,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0002791,A3,C2,C1,C1,4-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",CLAAS OF AMERICA,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0002896,A3,C2,B2,C2,6-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",HACHETTE BOOK GROUP USA,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0002918,A3,C2,C1,C1,6-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",BROAD-OCEAN MOTOR LLC,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0002976,A3,C2,C2,C1,1-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",JOBSITE SUPPLY INC,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0004201,BP0002976,C2,C2,C2,C1,1-Territory,,,JOBSITE SUPPLY INC,JOBSITE SUPPLY INC,1940 W OLIVER AVE,INDIANAPOLIS,46221,Marion IN,,$100401,$0,$0,$8769,$8769,$16650,$0,$25419,$18451,$12276,$6968,,,
AD0003071,BP0002976,D3,C2,C2,C1,1-Territory,,,JOBSITE SUPPLY INC,JOBSITE SUPPLY INC,624 S MISSOURI ST,INDIANAPOLIS,46225,Marion IN,,$37901,$0,$0,$5804,$5804,$0,$0,$5804,$6849,$16877,($1045),,,
AD0000001,BP0003758,A3,C2,P,P,2-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",ERIC RUTHERFORD,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0004574,A3,C2,D1,P,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",FAURECIA USA HOLDINGS,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0004851,A3,C2,D2,P,1-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",MOHAWK INDIANA LLC,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0007969,BP0004851,C2,C2,D2,P,1-Territory,,,MOHAWK INDIANA,MOHAWK INDIANA LLC,8525 E 33RD STREET,INDIANAPOLIS,46226,Marion IN,,$0,$0,$1256,$8948,$10204,$55072,$0,$65276,$623,$0,$64652,,,
AD0000001,BP0000004,A3,C3,C1,C1,3-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",HAYNES INT'L/CABOT CORP,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000216,BP0000121,C3,C3,D3,P,1-Territory,,,BRENNTAG MID SOUTH INC,BRENNTAG MID SOUTH INC,3111 N POST RD,INDIANAPOLIS,46226,Marion IN,,$0,$0,$0,$21412,$21412,$9018,$0,$30429,$3506,$0,$26923,,,
AD0000001,BP0000151,A3,C3,C3,C3,2-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",LOWES FLEET #1525,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0000178,A3,C3,C3,C2,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",MENARDS #3171,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000273,BP0000178,C3,C3,C3,C2,7-Territory,,,MENARDS #3171,MENARDS #3171,7145 EAST 96TH ST,INDIANAPOLIS,46250,Marion IN,,$4605,$0,$0,$14659,$14659,$0,$0,$14659,$14377,$15321,$282,,,
AD0000338,BP0000243,C3,C3,C3,P,1-Territory,,,ACCURATE MFG PRODUCTS GROUP,ACCURATE MFG PRODUCTS GROUP,8090 WOODLAND DR,INDIANAPOLIS,46278,Marion IN,,$50988,$0,$0,$0,$0,$10700,$0,$10700,$14802,$0,($4102),,,
AD0000001,BP0000246,A3,C3,C3,C3,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",LOWES #275,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000341,BP0000246,C3,C3,C3,C3,7-Territory,,,LOWES #275,LOWES #275,975 BEACHWAY DR,INDIANAPOLIS,46224,Marion IN,,$0,$0,$0,$23041,$23041,$0,$0,$23041,$29054,$21823,($6013),,,
AD0000001,BP0000250,A3,C3,C3,D3,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",LOWES FLEET #116,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0000263,A3,C3,C3,C3,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",LOWES #145,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000358,BP0000263,C3,C3,C3,C3,7-Territory,,,LOWES #145,LOWES #145,8440 N MICHIGAN RD,INDIANAPOLIS,46268,Marion IN,,$0,$0,$0,$25616,$25616,$0,$0,$25616,$28549,$17345,($2933),,,
AD0000362,BP0000267,C3,C3,C3,C3,7-Territory,,,LOWES #442,LOWES #442,8850 S MADISON AVE,INDIANAPOLIS,46227,Marion IN,,$300,$0,$0,$31579,$31579,$0,$0,$31579,$10424,$15571,$21155,,,
AD0000001,BP0000279,A3,C3,C3,C3,1-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",LOWES #288,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000374,BP0000279,C3,C3,C3,C3,1-Territory,,,LOWES #288,LOWES #288,8002 N SHADELAND AVE,INDIANAPOLIS,46250,Marion IN,,$0,$0,$0,$19264,$19264,$1687,$0,$20951,$28037,$11262,($7086),,,
AD0006996,BP0000315,D3,C3,P,P,4-Territory,,,HEDINGER'S EQUIPMENT,HEDINGER'S EQUIPMENT,6125 SOUTHEASTERN,INDIANAPOLIS,46203,Marion IN,,$2568,$0,$9249,$0,$9249,$0,$0,$9249,$0,$0,$9249,,,
AD0000001,BP0000335,A3,C3,C2,D2,1-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",FIELD HOUSE MANAGEMENT LLC,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000430,BP0000335,C3,C3,C2,D2,1-Territory,,,FIELD HOUSE MANAGEMENT LLC,FIELD HOUSE MANAGEMENT LLC,125 S PENNSYLVANIA ST,INDIANAPOLIS,46204,Marion IN,,$0,$0,$0,$11321,$11321,$1284,$0,$12605,$10663,$3562,$1943,,,
AD0006667,BP0000335,D3,C3,C2,D2,1-Territory,,,FIELD HOUSE MANAGEMENT LLC,FIELD HOUSE MANAGEMENT LLC,321 S ALABAMA ST,INDIANAPOLIS,46204,Marion IN,,$0,$0,$0,$871,$871,$0,$0,$871,$2491,$691,($1620),,,
AD0004470,BP0000345,D3,C3,D3,D3,7-Territory,,,VON DUPRIN,VON DUPRIN,2720 TOBEY DR,INDIANAPOLIS,46219,Marion IN,,$0,$0,$0,$0,$0,$6559,$0,$6559,$3151,$9346,$3408,,,
AD0008434,BP0000345,D3,C3,D3,D3,7-Territory,,,VON DUPRIN,VON DUPRIN,8506 E 30TH ST,INDIANAPOLIS,46241,Marion IN,,$0,$0,$0,$0,$0,$7311,$0,$7311,$0,$0,$7311,,,
AD0000001,BP0000608,A3,C3,D2,P,2-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",GARED HOLDINGS LLC,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0000657,A3,C3,D3,D3,1-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",WILLIAMS COMFORT AIR,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000752,BP0000657,D3,C3,D3,D3,1-Territory,,,WILLIAMS COMFORT AIR,WILLIAMS COMFORT AIR,10640 EAST 59TH STREET,INDIANAPOLIS,46236,Marion IN,,$0,$0,$0,$543,$543,$0,$0,$543,$531,$0,$12,,,
AD0004811,BP0000657,P,C3,D3,D3,1-Territory,,,WILLIAMS COMFORT AIR,WILLIAMS COMFORT AIR,10640 E 59TH ST,INDIANAPOLIS,46236,Marion IN,,$0,$0,$0,$0,$0,$0,$0,$0,$3540,$2052,($3540),,,
AD0000798,BP0000703,C3,C3,C3,C3,1-Territory,,,GTC,GTC,3555 DEVELOPERS RD,INDIANAPOLIS,46227,Marion IN,,$0,$0,$0,$0,$0,$20116,$0,$20116,$13910,$18083,$6206,,,
AD0000001,BP0000912,A3,C3,C2,D2,1-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",KLINGE COATING,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0001007,BP0000912,C3,C3,C2,D2,1-Territory,,,KLINGE COATING,KLINGE COATING,5001 E PROSPECT ST,INDIANAPOLIS,46203,Marion IN,,$5345,$0,$0,($2797),($2797),$15729,$0,$12932,$11766,$393,$1166,,,
AD0000001,BP0000982,A3,C3,C3,C3,2-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",MENARDS #3165,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0000984,A3,C3,C2,C1,1-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",CAPITOL CITY CONTAINER,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0001079,BP0000984,C3,C3,C2,C1,1-Territory,,,CAPITOL CITY CONTAINER,CAPITOL CITY CONTAINER,8240 ZIONSVILLE RD,INDIANAPOLIS,46268,Marion IN,,$192827,$0,$0,$15312,$15312,$11424,$0,$26737,$23891,$21365,$2845,,,
AD0008197,BP0000984,D3,C3,C2,C1,1-Territory,,,CAPITOL CITY CONTAINER,CAPITOL CITY CONTAINER,5110 WEST 74TH ST,INDIANAPOLIS,46268,Marion IN,,$0,$0,$0,$1478,$1478,$0,$0,$1478,$0,$0,$1478,,,
AD0007089,BP0000984,P,C3,C2,C1,1-Territory,,,CAPITOL CITY CONTAINER,CAPITOL CITY CONTAINER,7555 WOODLAND DRIVE,INDIANAPOLIS,46278,Marion IN,,$0,$0,$0,$0,$0,$0,$0,$0,$494,$0,($494),,,
AD0000001,BP0001040,A3,C3,C3,D3,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",LOWES #2766,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0001117,A3,C3,D3,D3,2-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",HOOSIER FEEDER CO,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0001295,BP0001200,C3,C3,C3,D3,1-Territory,,,HURCO USA,HURCO USA,ONE TECHNOLOGY WAY,INDIANAPOLIS,46268,Marion IN,,$0,$0,$0,$22320,$22320,$0,$0,$22320,$21156,$1144,$1164,,,
AD0005203,BP0001200,D3,C3,C3,D3,1-Territory,,,HURCO USA,HURCO USA,7220 WINTON DR,INDIANAPOLIS,46268,Marion IN,,$0,$0,$0,$961,$961,$1345,$0,$2306,$1379,$0,$927,,,
AD0007998,BP0001222,C3,C3,D3,D3,1-Territory,,,KELLEY BROTHERS HARDWARE,KELLEY BROTHERS HARDWARE,8424 E 33RD ST,INDIANAPOLIS,46226,Marion IN,,$0,$0,$0,$0,$0,$14606,$0,$14606,$7009,$0,$7597,,,
AD0001317,BP0001222,D3,C3,D3,D3,1-Territory,,,KELLEY BROTHERS HARDWARE,KELLEY BROTHERS HARDWARE,3131 N FRANKLIN RD,INDIANAPOLIS,46226,Marion IN,,$0,$0,$0,$1662,$1662,$0,$0,$1662,$160,$2354,$1502,,,
AD0000001,BP0001312,A3,C3,D2,P,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.","PRIDGEON & CLAY, INC",5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0001335,A3,C3,C3,C2,6-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",MENARDS #3136,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0001336,A3,C3,C3,C2,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",MENARDS  #3174,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0001337,A3,C3,C3,C2,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",MENARDS  #3167,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
AD0000001,BP0001339,A3,C3,D3,C2,7-Territory,,,"TYNAN EQUIPMENT COMPANY, INC.",MENARDS  #3180,5926 STOCKBERGER PL,INDIANAPOLIS,46241,Marion IN,,$0,$0,$2542,$1477246,$1479788,$0,$0,$1479788,$974889,$633308,$504898,,,
